ts,bucket_id,P1.01,P1.02,P1.03,P1.04,P1.05,P1.06,P1.07,P1.08,P1.09,P1.10,P1.11,P2.01,P2.02,P2.03,P2.04,P2.05,P2.06,P2.07,P2.08,P2.09,P2.10,P2.11,P3.01,P3.02,P3.03,P3.04,P3.05,P3.06,P3.07,P3.08,P3.09,P3.10,P4.01,P4.02,P4.03,P4.04,P4.05,P4.09,P4.10,S.01,S.02,S.03,S.04,S.05,S.06,S.07,S.08,S.09,S.10,S.11,S.12,S.13,S.14,p5_up,p5_dn,p5_spr,p6_up,p6_dn,p6_spr,p7_up,p7_dn,p7_spr,phase_dom_up,phase_dom_dn,p9_bull,p9_bear,p9_sum,p0_bull,p0_bear,p0_sum,cross1_level,cross1_dir,cross1_ago,cross2_level,cross2_dir,cross2_ago,leg1_long,leg1_short,leg2_long,leg2_short,leg3_long,leg3_short,leg4_long,leg4_short,fire_long,fire_short,fwd30_mfe,fwd30_mae,fwd30_end
1783082493.98,21793,26.13115024023912,73.86884975976088,47.73769951952176,bull,6947.844865386522,19640.51730585376,0.20836404068106149,-0.020718336350137583,6,4,0.0,70.99196397139977,29.008036028600237,41.983927942799525,bull,33929.28382042822,11023.779999999999,0.3522820231758988,0.007996718627392463,9,0,100.0,58.9372109367976,41.0627890632024,17.874421873595203,buyer,1.171122553588569,0.8762014145570622,2,0,11,52.03675535750229,25.034854645010395,bull,25.034854645010395,0.0,25.034854645010395,25.034854645010395,0,16,1197.3280000686646,127605.33000000003,52658.3 | 74947.1,22288.77000000004,9772.780000000936,17906.919999995494,8154.819999999628,8115.589999994933,8173.369999999254,1.171122553588569,0.8762014145570622,116.49454074012216,0.11082379017362816,15.684,64.309,-48.625,57.633,32.787,24.846,26.683,2.903,23.779,STARTDUR,BEFORE,17.071,36.727,53.798,5.638,25.294,30.932,0.0,up,11.67,,,,False,False,True,False,True,False,True,False,False,False,0.4428,-0.0492,0.4059
1783082533.959,21794,30.395745244416673,69.60425475558333,39.20850951116665,bull,6947.844865386522,19640.51730585376,0.20856430962639885,-0.018410790608593748,5,4,50.0,73.17192945949623,26.828070540503766,46.34385891899247,bull,31289.72382042823,11023.779999999999,0.3319153942369341,0.011162172126441952,8,0,100.0,58.60041013323802,41.39958986676198,17.200820266476047,buyer,1.1360190926325826,0.8838598345155152,2,0,10,54.557810904222016,15.020912787006239,bull,15.020912787006239,0.0,15.020912787006239,25.034854645010395,0,16,1182.9020001888275,127482.80000000002,55175.3 | 72307.5,17132.180000000044,4058.120000001043,14232.639999993517,7890.240000000968,8480.159999994934,9584.599999998509,1.1360190926325826,0.8838598345155152,119.62926938199755,0.07381889763779807,14.095,66.653,-52.558,57.712,30.991,26.721,28.193,2.356,25.837,STARTDUR,BEFORE,15.86,35.516,51.377,4.346,24.001,28.347,0.0,up,12.67,,,,False,False,True,False,True,False,True,False,False,False,0.3934,-0.0984,0.2951
1783082596.908,21795,29.605498883122657,70.39450111687735,40.789002233754694,bull,6947.844865386522,20131.779458711724,0.212709024659808,-0.023610873675789488,4,4,0.0,72.36674444905944,27.63325555094056,44.73348889811888,bull,30066.68896740789,11023.779999999999,0.32276347235339625,0.00864003501406087,7,0,50.0,59.08022989072771,40.91977010927229,18.16045978145542,buyer,1.1300757626440308,0.8797940677606616,2,0,9,72.09691021613455,9.012547672203743,bull,9.012547672203743,0.0,9.012547672203743,25.034854645010395,0,16,1170.579999923706,127308.30000000003,54294.8 | 73013.5,18718.63000000029,1459.6699999999219,13326.539999993665,7445.3600000016395,9034.049999995232,10278.18000000015,1.1300757626440308,0.8797940677606616,120.76022733274044,0.049206544470404776,12.762,68.576,-55.814,57.91,29.602,28.308,29.328,1.822,27.507,STARTDUR,BEFORE,16.093,35.749,51.841,5.84,25.495,31.335,0.0,up,13.67,,,,False,False,True,False,True,False,True,False,False,False,0.4058,-0.0861,0.3074
1783082728.706,21796,38.87050028884772,61.12949971115227,22.258999422304544,bull,8887.295191146264,16520.244264994755,0.19983311380084717,-0.009737539233494871,3,3,100.0,72.36674444905945,27.63325555094055,44.7334888981189,bull,28869.38416112537,11023.779999999999,0.31376415758194215,0.013101878071131246,6,0,50.0,58.27672688817904,41.72327311182096,16.553453776358083,buyer,1.0876004983327645,0.8655642339410953,2,0,8,48.303829171410094,5.407528603322246,bull,5.407528603322246,0.0,5.407528603322246,25.034854645010395,0,16,1225.1060001850128,127143.79000000004,55147.4 | 71996.4,16848.90999999999,1222.25,12994.209999993143,7718.800000002012,9254.959999994711,10235.800000000447,1.0876004983327645,0.8655642339410953,118.00048173647453,0.06150061500614657,11.951,69.62,-57.669,58.017,28.852,29.165,30.032,1.528,28.504,STARTDUR,BEFORE,11.059,30.714,41.773,9.969,29.624,39.593,0.0,up,14.67,,,,False,False,True,False,True,False,True,False,False,False,0.3811,-0.0123,0.2704
1783082846.82,21797,37.173733227392674,62.82626677260732,25.652533545214645,bull,8887.295191146264,15020.164242052493,0.18839986350550547,-0.005479640379241457,2,3,0.0,71.42826090755902,28.57173909244097,42.85652181511806,bull,32827.84067292992,11023.779999999999,0.34556743146880714,0.01690451499218083,5,0,100.0,58.28817950185482,41.71182049814518,16.57635900370964,buyer,1.1112304542003035,0.8799613273639754,3,0,7,64.31131342260981,50.3814365119973,bull,50.3814365119973,0.0,50.3814365119973,50.3814365119973,0,16,1264.49799990654,126897.43500000003,55022.6 | 71874.8,16852.155000000035,-1611.0707033624458,11710.299296630626,7508.040000002459,9668.599999997617,11160.809999997915,1.1112304542003035,0.8799613273639754,115.74543849277238,0.12303149606298512,11.348,70.401,-59.052,58.237,28.349,29.888,30.414,1.25,29.165,STARTDUR,BEFORE,11.444,31.099,42.543,13.089,32.745,45.834,,,,,,,False,False,True,False,True,False,True,False,False,False,0.3564,-0.0369,0.3441
1783082909.741,21798,45.780996360867825,54.21900363913217,8.438007278264342,bull,12682.602747221823,15020.164242052493,0.2187739269107011,0.011472124896178968,1,4,100.0,82.501278205666,17.498721794334003,65.002556411332,bull,27559.03067292992,12401.097443923354,0.31557259790559705,0.012392601380349913,4,0,0.0,56.6961207731695,43.3038792268305,13.392241546339001,buyer,1.0841404481006363,0.9273474176317157,4,0,6,33.29238764923215,30.22886190719838,bull,30.22886190719838,0.0,30.22886190719838,50.3814365119973,0,16,1229.6349999904633,126627.37000000004,57439.8 | 69187.5,11747.699999999728,-1058.3835124053403,11199.729999992396,8003.81372401323,9448.21999999769,10813.707236413278,1.0841404481006363,0.9273474176317157,118.31892654341316,0.0491823435386773,10.374,71.826,-61.452,57.265,27.17,30.095,32.361,1.003,31.358,STARTDUR,BEFORE,11.88,31.536,43.416,10.85,30.505,41.355,,,,,,,False,False,True,False,True,False,True,False,False,False,0.3687,-0.0246,0.2949
1783082959.33,21799,34.7057456661131,65.2942543338869,30.58850866777379,bull,12682.602747221823,15020.164242052493,0.21924151507721937,0.012253185860942923,0,4,50.0,84.99333859151228,15.00666140848772,69.98667718302455,bull,33106.28067293007,5845.337443923356,0.30826566075347533,0.01694580957196576,3,0,100.0,58.815764520574945,41.184235479425055,17.631529041149886,buyer,1.1410388832941252,0.9330251068206852,5,0,5,71.53888066751334,30.929833215705173,bull,30.929833215705173,0.0,30.929833215705173,50.3814365119973,0,16,1187.625,126357.30500000004,53091.0 | 73266.3,20175.30500000003,-1099.6316260970452,10851.508373897366,7415.5200000032055,8384.379999998137,10982.279999999479,1.1410388832941252,0.9330251068206852,122.6168654352288,0.1969230769230727,9.213,73.854,-64.641,56.124,25.354,30.77,34.663,0.792,33.872,STARTDUR,BEFORE,19.724,39.379,59.103,19.324,38.979,58.303,50.0,up,7.49,,,,False,False,True,False,True,False,True,False,False,False,0.3194,-0.0737,0.172
1783082982.528,21800,43.99300152257983,56.00699847742017,12.013996954840334,bull,10890.31139425691,15020.164242052493,0.20544043735182227,0.022261052346594937,10,3,100.0,75.98220490081596,24.017795099184035,51.96440980163193,bull,33106.28067293007,9148.973796885262,0.33503583957858546,0.0054950150853800015,2,0,0.0,54.05770006250293,45.94229993749707,8.115400125005866,buyer,1.1359249375512162,0.9872805301367304,6,0,15,20.15432215827114,18.5578999294231,bull,18.5578999294231,0.0,18.5578999294231,50.3814365119973,0,16,1117.5680000782013,126121.59500000003,54602.3 | 71519.2,16916.904999999977,-272.7649999995301,10996.249999996122,7092.265000003006,7702.869999997912,10658.410000000744,1.1359249375512162,0.9872805301367304,138.2012714851202,0.172307692307693,9.299,73.304,-64.005,56.517,26.043,30.474,34.184,0.654,33.531,STARTDUR,BEFORE,11.765,24.282,36.047,14.418,30.504,44.922,50.0,down,7.379,,,,False,False,True,False,True,False,True,False,False,False,0.344,-0.0491,0.1966
1783083057.577,21801,49.48396674871174,50.51603325128826,1.032066502576523,bull,10890.31139425691,13864.333702345124,0.19668057616676363,0.02267589066466341,9,3,50.0,78.57032381918219,21.429676180817804,57.14064763836439,bull,33544.036212639396,9148.973796885262,0.3392044512938431,0.007956181470968575,1,0,100.0,53.14774010329023,46.85225989670977,6.295480206580462,buyer,1.0836787986523222,0.9758265774312281,5,0,14,59.32971592722627,11.13473995765386,bull,11.13473995765386,0.0,11.13473995765386,50.3814365119973,0,16,1136.3550000190735,125862.17500000002,55061.0 | 70801.2,15740.174999999712,2622.229999999923,11726.549999997314,8941.870000000821,7747.479999998215,10298.709999999997,1.0836787986523222,0.9758265774312281,135.75676968717033,0.1968503937007832,9.327,72.845,-63.518,56.643,26.654,29.989,34.03,0.501,33.53,STARTDUR,BEFORE,9.858,22.376,32.234,12.859,28.946,41.805,50.0,down,8.379,,,,False,False,True,False,True,False,True,False,False,False,0.2824,-0.1105,0.1473
1783083103.709,21802,49.48396674871174,50.51603325128826,1.032066502576523,bull,10890.31139425691,11117.446087191849,0.1752297186878229,0.021564362167850137,8,3,50.0,64.90872000390276,35.09127999609725,29.81744000780551,bull,33544.036212639396,14036.048796885261,0.37884118445005943,-0.007198578671322758,0,0,0.0,51.011293300349834,48.988706699650166,2.0225866006996718,buyer,1.0489680838073125,0.9818612712175291,5,0,13,36.896306611840764,6.6808439745923165,bull,6.6808439745923165,0.0,6.6808439745923165,50.3814365119973,0,16,1112.680999994278,125593.75000000001,57725.9 | 67867.8,10141.89999999971,1390.9774996667657,10494.519999995975,9036.550000000672,7596.95999999754,10543.13250033234,1.0489680838073125,0.9818612712175291,139.07480633905465,0.14767413241446017,11.087,69.67,-58.583,58.048,29.895,28.153,30.865,0.435,30.43,STARTDUR,BEFORE,1.959,14.477,16.436,9.026,25.113,34.139,50.0,down,9.379,,,,False,False,False,False,True,False,True,False,False,False,0.3564,-0.0369,0.2949
1783083232.358,21803,49.48396674871172,50.516033251288285,1.0320665025765619,bull,10890.31139425691,11117.446087191849,0.1756059479865278,0.026434792894863703,7,3,50.0,76.18313245474849,23.81686754525152,52.36626490949696,bull,30605.30121263939,14036.048796885261,0.35620560588369915,-0.004993580569954965,11,0,100.0,51.48115787567904,48.51884212432096,2.96231575135808,buyer,1.0253524173169213,0.9884588621370509,5,0,12,59.9478469600743,4.00850638475539,bull,4.00850638475539,0.0,4.00850638475539,50.3814365119973,0,16,1199.3069999217987,125324.67,60395.6 | 64929.1,4533.509999999704,1448.2672010364076,9674.19999999672,9606.050000000894,7873.272798961582,9958.709999999624,1.0253524173169213,0.9884588621370509,130.91876535638903,0.15984261650067066,11.133,69.22,-58.087,58.233,30.448,27.785,30.634,0.332,30.302,STARTDUR,BEFORE,7.831,20.349,28.18,9.445,25.532,34.977,50.0,down,10.379,,,,False,False,True,False,True,False,True,False,False,False,0.2578,-0.0491,-0.0246
1783083274.032,21804,55.95574726558573,44.04425273441427,11.911494531171464,bear,10890.31139425691,12430.272106690656,0.18640827146781905,0.021433810924299766,6,3,0.0,77.73162523018595,22.26837476981405,55.4632504603719,bull,34685.98519313781,9568.02879688526,0.35373532798000934,-0.003552515684642193,10,0,100.0,51.94474391108991,48.05525608891009,3.8894878221798157,buyer,1.0848531086051052,1.0027330307231281,6,0,11,69.70178263578033,2.4051038308532338,bull,2.4051038308532338,0.0,2.4051038308532338,50.3814365119973,0,16,1141.6370000839233,125104.875,58272.0 | 66832.8,8560.81500000001,257.23000000044703,8843.129999996869,8798.800000001043,7743.0899999983585,9641.609999999106,1.0848531086051052,1.0027330307231281,137.51724117717797,0.28304208712772555,11.109,68.983,-57.874,58.174,30.779,27.395,30.717,0.238,30.479,STARTDUR,BEFORE,-0.735,24.456,23.721,5.354,27.777,33.132,50.0,down,11.379,,,,False,False,True,False,True,False,True,False,False,False,0.2209,-0.0859,-0.0736
1783083351.274,21805,48.848813017361884,51.15118698263812,2.3023739652762334,bull,10890.31139425691,11403.600620319008,0.17842662069880155,0.011440776520377961,5,2,0.0,79.156469791049,20.843530208951,58.312939582098,bull,36336.04167950837,9568.02879688526,0.3673876601857731,-0.0038449325458385754,9,0,100.0,53.80206637295883,46.19793362704117,7.604132745917669,buyer,1.0741318043614752,0.9896726235721562,6,0,10,74.48787948632031,17.939824120107428,bull,17.939824120107428,0.0,17.939824120107428,50.3814365119973,0,16,1166.0329999923706,124947.23,57491.0 | 67456.2,9965.230000000003,1737.1100000012739,10396.239999997913,9905.900000000376,7918.769999998062,10646.259999998954,1.0741318043614752,0.9896726235721562,134.43793851345075,0.2953119232189112,10.587,69.726,-59.139,57.897,30.159,27.737,31.516,0.115,31.402,STARTDUR,BEFORE,4.46,29.65,34.11,8.17,30.593,38.763,50.0,down,12.379,,,,False,False,True,False,True,False,True,False,False,False,0.1963,-0.135,-0.135
1783083452.733,21806,45.74461779119174,54.25538220880826,8.510764417616512,bull,11863.66095916305,11403.600620319008,0.18643751874846728,0.010619869520204907,4,2,100.0,73.66849257929195,26.331507420708043,47.336985158583914,bull,36336.04167950837,12987.679231977127,0.3952245136698183,-0.011876592602411909,8,0,0.0,53.817026647136856,46.182973352863144,7.634053294273713,buyer,1.0676516767688669,1.00460449999503,6,0,9,43.34664874083766,10.763894472064457,bull,10.763894472064457,0.0,10.763894472064457,50.3814365119973,0,16,1200.7000000476837,124799.245,58146.3 | 66653.0,8506.734999999993,2054.9199999999328,10474.239999997093,9867.769999998513,8224.259999998436,10062.82999999724,1.0676516767688669,1.00460449999503,131.82023272860803,0.3201181974883097,10.654,69.548,-58.894,58.195,30.343,27.852,31.151,0.109,31.042,STARTDUR,BEFORE,8.138,23.603,31.741,13.931,31.491,45.422,50.0,down,13.379,,,,False,False,True,False,True,False,True,False,False,False,0.2332,-0.1227,-0.0368
1783083587.822,21807,39.70505032354277,60.294949676457236,20.589899352914458,bull,9614.776093776652,14600.722981100022,0.19428103518309034,-0.0026527913302690775,3,3,0.0,71.94056550911486,28.05943449088514,43.88113101822972,bull,37466.114318726766,12987.679231977127,0.4047909650606531,-0.011460121117301362,7,0,100.0,53.98592610949719,46.01407389050281,7.971852218994391,buyer,1.073176775811837,1.0045157444720108,6,0,8,55.87431879207606,6.458336683238675,bull,6.458336683238675,0.0,6.458336683238675,50.3814365119973,0,16,1294.558000087738,124641.59999999999,56977.5 | 67664.1,10686.510000000293,3463.315000000377,11032.32999999821,10022.62500000045,8111.500000000372,9480.139999997911,1.073176775811837,1.0045157444720108,123.42480709741713,0.30773018217626785,10.703,69.445,-58.742,58.656,30.468,28.188,30.64,0.087,30.553,STARTDUR,BEFORE,10.378,25.843,36.221,11.072,25.063,36.134,50.0,down,14.379,,,,False,False,True,False,True,False,True,False,False,False,0.2209,-0.135,0.0859
1783083620.107,21808,41.93740403039371,58.06259596960629,16.12519193921258,bull,9614.776093776652,15305.668255618064,0.20020052110169634,-0.01438934036975402,2,3,0.0,72.63033754564051,27.369662454359478,45.260675091281044,bull,36555.9490442062,12987.679231977127,0.39801297517399803,-0.005984071284961421,6,0,100.0,54.02493592652215,45.97506407347785,8.049871853044287,buyer,1.0734404691041606,1.017566220864664,6,0,7,51.205288718759334,3.8750020099432048,bull,3.8750020099432048,0.0,3.8750020099432048,50.3814365119973,0,16,1210.308000087738,124477.42,57018.6 | 67458.8,10440.249999999694,1364.2949999996308,9430.30499999791,9177.13000000015,7911.460000001415,9331.679999997017,1.0734404691041606,1.017566220864664,134.16655217489367,0.2952755905511748,10.714,69.401,-58.687,58.93,30.522,28.408,30.356,0.077,30.279,STARTDUR,BEFORE,9.626,25.091,34.718,9.742,23.734,33.476,,,,,,,False,False,True,False,True,False,True,False,False,False,0.184,-0.1717,0.1595
1783083620.204,21809,45.22617311194695,54.77382688805306,9.547653776106108,bull,10991.344910500131,13311.717131240071,0.19541617872441802,-0.013419614215309593,1,3,100.0,60.91442249549126,39.08557750450874,21.82884499098252,bull,34465.150168585824,19348.33041524925,0.4327036947645763,-0.016974758894408762,15,0,0.0,48.59188444606436,51.40811555393563,2.816231107871264,seller,1.0215755585843063,1.0575775351132741,7,0,15,0.009821684729089503,2.325001205965923,bull,2.325001205965923,0.0,2.325001205965923,50.3814365119973,0,16,1126.2239999771118,124365.65999999999,60990.8 | 63374.8,2384.0299999997005,2180.9050000000752,8405.834999997536,9162.580000000149,6596.900000000595,8790.609999997017,1.0215755585843063,1.0575775351132741,611.9622798179088,0.23370233702336746,13.137,65.576,-52.439,59.928,34.175,25.753,26.936,0.249,26.686,STARTDUR,BEFORE,-0.592,14.873,14.28,0.683,14.675,15.358,,,,,,,False,False,False,False,True,False,True,False,False,False,0.2209,-0.135,0.1963
1783083690.051,21810,54.73398530562997,45.26601469437003,9.467970611259947,bear,10991.344910500131,13311.717131240071,0.19567378736981145,-0.01687653834330107,0,3,50.0,63.9431112871502,36.0568887128498,27.8862225743004,bull,34312.235168585976,19348.33041524925,0.4320429286713599,-0.010406892871663676,14,0,100.0,48.121727044686295,51.87827295531371,3.7565459106274126,seller,1.0449646242221524,1.0824718647953993,7,0,14,53.73605256152316,1.3950007235795538,bull,1.3950007235795538,0.0,1.3950007235795538,50.3814365119973,0,16,1156.0920000076294,124201.92999999998,60980.0 | 63221.9,2241.929999999993,6668.114999999931,10632.82499999814,9647.000000000151,6232.330000000596,7379.379999997765,1.0449646242221524,1.0824718647953993,606.5334173805381,0.24588148512417365,14.919,62.562,-47.643,60.541,37.087,23.454,24.54,0.35,24.19,STARTDUR,BEFORE,-4.067,11.398,7.331,1.882,15.873,17.756,,,,,,,False,False,False,False,True,False,True,False,False,False,0.1594,-0.1962,0.0491
1783083723.782,21811,58.858596149961485,41.141403850038515,17.717192299922967,bear,14944.044910500283,9090.04483140301,0.19367226343280666,-0.001526544789528534,15,3,100.0,63.9431112871502,36.0568887128498,27.8862225743004,bull,34312.235168585976,19348.33041524925,0.43240926972102306,-0.012253000819178855,13,0,50.0,48.17919071426432,51.82080928573567,3.6416185714713443,seller,1.0540476869214124,1.1140198231654432,7,0,13,48.96129712447904,0.8370004341477323,bull,0.8370004341477323,0.0,0.8370004341477323,50.3814365119973,0,16,1126.8740000724792,124096.70499999999,62742.4 | 61354.3,-1388.0550000002986,9278.141664842176,11812.16,10127.999999998214,6077.228335159763,6584.789999996274,1.0540476869214124,1.1140198231654432,613.0894405215544,0.2582073035780253,16.468,59.958,-43.49,61.003,39.593,21.41,22.529,0.449,22.08,STARTDUR,BEFORE,-6.101,9.364,3.264,-3.418,16.91,13.492,,,,,,,False,False,False,False,True,False,True,False,False,False,0.1594,-0.1962,0.0
